"NBN Atlas record ID","Occurrence ID","Licence","Rightsholder","Scientific name","Taxon author","Name qualifier","Common name","Species ID (TVK)","Taxon Rank","Occurrence status","Start date","Start date day","Start date month","Start date year","End date","End date day","End date month","End date year","Locality","OSGR","Latitude (WGS84)","Longitude (WGS84)","Coordinate uncertainty (m)","Verbatim depth","Recorder","Determiner","Individual count","Abundance","Abundance scale","Organism scope","Organism remarks","Sex","Life stage","Occurrence remarks","Identification verification status","Basis of record","Survey key","Dataset name","Dataset ID","Data provider","Data provider ID","Institution code","Kingdom","Phylum","Class","Order","Family","Genus","OSGR 100km","OSGR 10km","OSGR 2km","OSGR 1km","Country","State/Province","Vitality"
"d8f0331a-e245-4e72-bc76-171a3ff974af","EN00004300007UV2.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2004-06-28","28","06","2004","","","","","Glen Affric, at forest road junction, Junction pool","NH194229","57.261454","-4.99526","70.7","","Michael Densley","","1","","","","","","adult","","Accepted - considered correct","HumanObservation","British Dragonfly Society | DRN","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NH","NH12","NH12W","NH1922","United Kingdom","Scotland",""
"d8b3d3ff-0fc4-4ed2-b1d8-4a64d69faaf9","EN000043000016WM.La","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","1998-06-22","22","06","1998","","","","","Rannoch Moor, bog-pool between L Ghuibhais & L. nan Bruic","NN421542","56.65334","-4.576431","70.7","","E.M. Smith","","6–20","","","","","","larva","","Accepted - considered correct","HumanObservation","British Dragonfly Society | DRN","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NN","NN45","NN45H","NN4254","United Kingdom","Scotland",""
"b7b17d6a-3b67-4515-8a6f-5705c6562ef1","iBRC2913208.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2007-07-15","15","07","2007","","","","","Beinn Eighe, Visitor Centre","NH019629","57.612918","-5.317234","70.7","","Ashton, Paul","Ashton, Paul","1","","","","","","adult","","Accepted","HumanObservation","iRecord | iRecord general data","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NH","NH06","NH06B","NH0162","United Kingdom","Scotland",""
"d8b0789e-25bc-44f2-ad69-239d65252160","iBRC4436912.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2016-06-18","18","06","2016","","","","","Glen Carron, West Ross","NH086531","57.52792","-5.197549","70.7","","Matthews, D","Batty, P","2–5","","","","","","adult","","Accepted","HumanObservation","iRecord | DRN dragonfly imports","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NH","NH05","NH05W","NH0853","United Kingdom","Scotland",""
"b6eeceb2-f752-4dca-abc5-38a7440b990c","EN00004300004T3X.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","","","07","1917","","","","","Loch Laggan-R Spey","NN59","57.023259","-4.390245","7071.1","","K.J. Morton","","Present","","","","","","adult","","Accepted - considered correct","HumanObservation","British Dragonfly Society | DRN","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NN","NN59","","","United Kingdom","Scotland",""
"b66a056c-3f0d-497e-96e8-cdc32221aefd","3","CC-BY-NC","North East Scotland Biological Records Centre","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","1917-07-15","15","07","1917","","","","","","NN59","57.023259","-4.390245","7071.1","","","","","","","","","","","","Accepted","HumanObservation","CI0000420000008E","Dragonflies and Damselflies 1862-2013","dr1184","North East Scotland Biological Records Centre","dp123","","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NN","NN59","","","United Kingdom","Scotland",""
"b5ae9da7-8c75-471f-aad1-7a6266b3f1dd","EN00004300006NBD.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","1985-07-13","13","07","1985","","","","","Beinn Eighe,Anancaun","NH025628","57.612284","-5.307127","70.7","","Tim Clifford","","Present","","","","","","adult","","Accepted - considered correct","HumanObservation","British Dragonfly Society | DRN","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NH","NH06","NH06G","NH0262","United Kingdom","Scotland",""
"b5746a19-d0df-45e7-911c-7d79eff0c383","iBRC20985262.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2021-07-07","07","07","2021","","","","","Glen Affric","NH19312308","57.262612","-4.997594","7.1","","Lonsdale, Liz","","2–5","","","","","","adult","","Accepted - considered correct","HumanObservation","iRecord | iRecord App","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NH","NH12","NH12W","NH1923","United Kingdom","Scotland",""
"d897d224-c834-4092-b4fc-3bb81f0c51dd","ADIT800400054956.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2012-06-13","13","06","2012","","","","","Bridge of Grudie","NG968679","57.655483","-5.406644","70.7","","Peter Ridout","","2–5","","","","","","adult","","Accepted - considered correct","HumanObservation","British Dragonfly Society | DRN","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NG","NG96","NG96T","NG9667","United Kingdom","Scotland",""
"d797befc-b409-4a4f-89de-13970aa57d5c","iBRC6182314.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2017-06-13","13","06","2017","","","","","Loch na Beinne Bige","NH326251","57.286216","-4.778189","70.7","","Templeton Larry","Templeton Larry","1","","","","","","adult","repeatedly basking in open area above lochan","Accepted","HumanObservation","iRecord | DRN dragonfly imports","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NH","NH32","NH32H","NH3225","United Kingdom","Scotland",""
"b4b4b6e9-73b8-4b8c-bf8f-2746c284ef09","ADIT800400042789.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2010-07-09","09","07","2010","","","","","Bridge of Grudie","NG966673","57.650013","-5.409484","70.7","","E. McCabe;L. McCabe","","2–5","","","","","","adult","","Accepted - considered correct","HumanObservation","British Dragonfly Society | DRN","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NG","NG96","NG96T","NG9667","United Kingdom","Scotland",""
"d76c06a8-5733-4aaf-b09e-6845b0c05cf0","EN00004300005PO2.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","1992-06-07","07","06","1992","","","","","Syke,below Corrie Lagan","NG420204","57.201983","-6.272544","70.7","","C. Inskip","","1","","","","","","adult","","Accepted - considered correct","HumanObservation","British Dragonfly Society | DRN","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NG","NG42","NG42F","NG4220","United Kingdom","Scotland",""
"d692d64c-88e4-4fb3-9a8e-cbf4e17807f1","EN0000430000K9PM.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2005-06-11","11","06","2005","","","","","Loch Arkaig, Allt Mhuic","NN1291","56.976554","-5.086729","707.1","","Adrian Sumner","","Present","","","","","","adult","","Accepted - considered correct","HumanObservation","British Dragonfly Society | DRN","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NN","NN19","NN19F","NN1291","United Kingdom","Scotland",""
"b4172544-bd87-4e91-8a57-f75e0c34cf21","EN0000430000QTHV.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2013-07-18","18","07","2013","","","","","Rannoch","NN432529","56.642042","-4.557718","70.7","","R.E. Youngman","","2–5","","","","","","adult","","Accepted - considered correct","HumanObservation","British Dragonfly Society | DRN","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NN","NN45","NN45G","NN4352","United Kingdom","Scotland",""
"b40badef-6ffe-4d42-86b2-6e1d8aeb2cec","ADIT800400042064.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2010-07-03","03","07","2010","","","","","Dundonnell Allt Gleann Chaorachain","NH11188471","57.812076","-5.179993","7.1","","Don Matthews","","1","","","","","","adult","","Accepted - considered correct","HumanObservation","British Dragonfly Society | DRN","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NH","NH18","NH18C","NH1184","United Kingdom","Scotland",""
"b3cdedea-00ce-4eb1-a83a-55c8ad982545","EN000043000050SP.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","1987-07-07","07","07","1987","","","","","Silver Flowe area","NX476821","55.110271","-4.3899","70.7","","David J. Clarke","","Present","","","","","","adult","","Accepted - considered correct","HumanObservation","British Dragonfly Society | DRN","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NX","NX48","NX48R","NX4782","United Kingdom","Scotland",""
"d687eec4-3f49-4da5-931b-2f37f682f197","ADIT800400070685.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2014-06-15","15","06","2014","","","","","Bridge of Grudie","NG9670668048","57.656297","-5.409135","0.7","","Peter Vandome","","","","","","","","adult","","Accepted - considered correct","HumanObservation","British Dragonfly Society | DRN","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NG","NG96","NG96U","NG9668","United Kingdom","Scotland",""
"d5c41fa6-db3f-4a90-8ea0-066951b8edb6","ADIT800400043216.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2009-06-05","05","06","2009","","","","","River Aline Craiendarroch","NM697482","56.569549","-5.749648","70.7","","D. Kennedy","","1","","","","","","adult","","Accepted - considered correct","HumanObservation","British Dragonfly Society | DRN","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NM","NM64","NM64Z","NM6948","United Kingdom","Scotland",""
"d5b5c25b-dfee-4a67-baa0-f335f28cbad6","EN0000430000G9FB.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2008-06-06","06","06","2008","","","","","Grudie Bog Loch Maree, Grudie bog","NG965678","57.654451","-5.411578","70.7","","Jonathan Willet","","1","","","","","","adult","","Accepted - considered correct","HumanObservation","British Dragonfly Society | DRN","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NG","NG96","NG96T","NG9667","United Kingdom","Scotland",""
"b385f050-aa75-4dd4-98b5-dbe58216c5b4","iBRC21161031.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2021-07-23","23","07","2021","","","","","Loch Clair","NH002574","57.56285","-5.341109","70.7","","d, ingrid","","","","","","","not recorded","adult","Individual Count presumed 'Present'","Accepted - correct","HumanObservation","iRecord | iRecord general data","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NH","NH05","NH05D","NH0057","United Kingdom","Scotland",""
"d58c5217-a9e8-4067-b476-b046084db7e7","1766479","CC-BY-NC","BTO","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2018-06-30","30","06","2018","","","","","","SW63N","50.186296","-5.293364","1414.2","","Withheld","","","","","","","","","","Accepted - considered correct","HumanObservation","","Non-avian taxa (BTO+partners)","dr529","British Trust for Ornithology","dp29","BTO","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","SW","SW63","SW63N","","United Kingdom","England","alive"
"d4e36ed5-e832-475b-aa5c-95c74bcf84f8","iBRC21820117.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2021-06-15","15","06","2021","","","","","Eas a'Chual Aluinn waterfall, by path to","NC2727","58.202445","-4.937086","707.1","","Brind, Rosemary","","1","","","","","male","adult","","Accepted - correct","HumanObservation","iRecord | iRecord general data","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NC","NC22","NC22T","NC2727","United Kingdom","Scotland",""
"b2789766-13aa-4553-9133-ef845894c24e","iBRC27064085.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2022-07-16","16","07","2022","","","","","Ben Shieldaig","NG81815304","57.514843","-5.644677","7.1","","Rennie, Graham","","1","","","","","","adult","Perched on old stone wall","Accepted - considered correct","HumanObservation","iRecord | iRecord Dragonflies","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NG","NG85","NG85B","NG8153","United Kingdom","Scotland",""
"d4e17622-cc8b-4bf1-858b-e7237afba23b","ADIT800400040332.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2010-06-27","27","06","2010","","","","","Corrieshalloch Gorge nr","NH176765","57.741522","-5.065132","70.7","","L. Templeton","","2–5","","","","","","adult","","Accepted - considered correct","HumanObservation","British Dragonfly Society | DRN","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NH","NH17","NH17T","NH1776","United Kingdom","Scotland",""
"d4055117-4ad0-46eb-8d7a-8237a4ee7724","EN00004300004TDT.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","1911-06-03","03","06","1911","","","","","Loch Assynt","NC22","58.179037","-4.977684","7071.1","","J.W. Yerbury","","Present","","","","","","adult","","Accepted - considered correct","HumanObservation","British Dragonfly Society | DRN","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NC","NC22","","","United Kingdom","Scotland",""
"b14fd38a-1ec9-432d-94c0-0114fe343605","CI0001660000EJBH","CC-BY","Highland Biological Recording Group","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2021-07-06","06","07","2021","","","","","Glen Galmasdale","NM8653","56.624543","-5.481913","707.1","","Jon Mercer","Jon Mercer","","","","","","","","","Accepted - considered correct","HumanObservation","CI0001660000001O","HBRG Insects Dataset Vol 1","dr965","Highland Biological Recording Group","dp7","HBRG","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NM","NM85","NM85R","NM8653","United Kingdom","Scotland",""
"d3b042ba-2ad8-4770-90fa-19887b213feb","EN000043000015CC.La","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","1995-06-22","22","06","1995","","","","","Sail Mhor Lower Slopes  Torridon","NG932596","57.579428","-5.45977","70.7","","Maureen Richards","","6–20","","","","","","larva","","Accepted - considered correct","HumanObservation","British Dragonfly Society | DRN","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NG","NG95","NG95J","NG9359","United Kingdom","Scotland",""
"d3a02ffa-360c-44b9-a352-16ea80345cdc","CI00016600007EZ4","CC-BY","Highland Biological Recording Group","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2008-06-06","06","06","2008","","","","","Grudie ponds","NG965678","57.654451","-5.411578","70.7","","Jonathan Willet","Jonathan J. Willet","1","","","","1 Adult Female (Exact)","female","adult","Blue phase female. This area was exceptionally dry.","Accepted - considered correct","HumanObservation","CI0001660000001O","HBRG Insects Dataset Vol 1","dr965","Highland Biological Recording Group","dp7","HBRG","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NG","NG96","NG96T","NG9667","United Kingdom","Scotland",""
"afbfb785-d5fb-45fa-82c8-bb99327eceb8","iBRC8722569.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2018-07-04","04","07","2018","","","","","Ben Lawers area","NN613390","56.522977","-4.255394","70.7","","LeCorre. Iona","LeCorre. Iona","1","","","","","","adult","good view no yellow","Accepted - considered correct","HumanObservation","iRecord | DRN dragonfly imports","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NN","NN63","NN63E","NN6139","United Kingdom","Scotland",""
"d34518fd-e413-4dba-a271-61a43541cf2d","iBRC9287348.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2018-06-24","24","06","2018","","","","","Beinn Eighe","NH01856301","57.613459","-5.318875","7.1","","Moule, Jason","Moule, Jason","1","","","","","","adult","sightings db photo","Accepted - considered correct","HumanObservation","iRecord | DRN dragonfly imports","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NH","NH06","NH06B","NH0163","United Kingdom","Scotland",""
"d2181bb9-779d-405b-acb5-5b17b966afe4","EN000043000015R7.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","1995-06-09","09","06","1995","","","","","Allt nam Uamh","NC262174","58.11181","-4.950846","70.7","","Ian Evans","","1","","","","","","adult","","Accepted - considered correct","HumanObservation","British Dragonfly Society | DRN","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NC","NC21","NC21T","NC2617","United Kingdom","Scotland",""
"af587061-a84f-4ed3-bee5-e759876f9b2e","iBRC12245714.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2019-07-14","14","07","2019","","","","","Glen Garry forest","NH268001","57.059761","-4.856913","70.7","","Templeton, Larry","Templeton, Larry","1","","","","","","adult","male","Accepted - considered correct","HumanObservation","iRecord | DRN dragonfly imports","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NH","NH20","NH20Q","NH2600","United Kingdom","Scotland",""
"d0b47f85-8267-49b5-b79c-5444f827430c","EN00004300007VLX.La","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2002-06-27","27","06","2002","","","","","Loch Carn Bingally, plateau to N","NH33272849","57.316457","-4.77009","7.1","","B. Smith","","2–5","","","","","","larva","","Accepted - considered correct","HumanObservation","British Dragonfly Society | DRN","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NH","NH32","NH32J","NH3328","United Kingdom","Scotland",""
"d02f0c91-b84c-41d0-86c0-1c1f1d8d67f8","ADIT800400052448.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2012-06-20","20","06","2012","","","","","Glen Affric unnamed lochan","NH1915322977","57.261579","-5.000197","0.7","","Juliette Dinning","","6–20","","","","","","adult","","Accepted - considered correct","HumanObservation","British Dragonfly Society | DRN","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NH","NH12","NH12W","NH1922","United Kingdom","Scotland",""
"aea1f45f-64ca-4325-813d-33776591a24a","EN00004300005PM0.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","1989-07-03","03","07","1989","","","","","Rannoch Forest,Soldier's Trenches,nr","NN426521","56.634661","-4.567003","70.7","","Steve M. Hewitt","","1","","","","","","adult","","Accepted - considered correct","HumanObservation","British Dragonfly Society | DRN","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NN","NN45","NN45G","NN4252","United Kingdom","Scotland",""
"d01f0055-5da9-4054-8215-2abe325aea63","iBRC20701601.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2021-06-18","18","06","2021","","","","","Lairg","NC52281197","58.072141","-4.506018","7.1","","Stronach, Peter","","1","","","","","","adult","Single male on vehicle track","Accepted - considered correct","HumanObservation","iRecord | iRecord App","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NC","NC51","NC51F","NC5211","United Kingdom","Scotland",""
"cf28d2df-9146-4b0a-a4d5-4badcf3cf24a","EN0000430000ETD6.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2007-06-16","16","06","2007","","","","","Abrainn Gleann FE site","NG695166","57.182575","-5.814924","70.7","","Pat Batty","","1","","","","","","adult","","Accepted - considered correct","HumanObservation","British Dragonfly Society | DRN","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NG","NG61","NG61Y","NG6916","United Kingdom","Scotland",""
"cebf788c-b682-4ce4-9e30-e89687d65265","iBRC23052678.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2021-06-07","07","06","2021","","","","","Tomich to Coire loch track","NH301275","57.306825","-4.821259","70.7","","Templeton, Larry","Templeton, Larry","1","","","","","","adult","flying on forestry track ,  230m","Accepted - considered correct","HumanObservation","iRecord | DRN dragonfly imports","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NH","NH32","NH32D","NH3027","United Kingdom","Scotland",""
"acf3fea2-24a9-416a-9eee-4362a5985658","iBRC12688870.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2018-07-06","06","07","2018","","","","","Coille na Glas Leitre, Loch Maree","NH0064","57.626178","-5.342739","707.1","","Brenda Gough","","1","","","","","","adult","Original map ref / precision: NH0064 / (unspecified)","Accepted - considered correct","HumanObservation","iRecord | DRN dragonfly imports","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NH","NH06","NH06C","NH0064","United Kingdom","Scotland",""
"ace67cff-3d17-4c88-970e-0f6536c5d4cf","iBRC3094105.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2013-07-10","10","07","2013","","","","","Bridge of Grudie","NG97046815","57.657409","-5.403555","7.1","","Vandome Peter","Vandome Peter","2–5","","","","","","adult","Male seen regularly between 13.50BST and 14.40BST and a probable female seen at 14.20BST and 14.27BST so number is a minimum","Accepted","HumanObservation","iRecord | DRN dragonfly imports","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NG","NG96","NG96U","NG9768","United Kingdom","Scotland",""
"acc09d88-dd6d-4f15-9b1a-c388254b8efa","ADIT800400044298.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2010-07-23","23","07","2010","","","","","Pools SW of Loch ma Stac","NH34002098","57.24934","-4.752946","7.1","","Jonathan Willet","","","","","","","","adult","","Accepted - considered correct","HumanObservation","British Dragonfly Society | DRN","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NH","NH32","NH32K","NH3420","United Kingdom","Scotland",""
